조회연도,대학명,대학코드,전형명,구분,모집단위,모집인원_최초,모집인원_이월,모집인원_총,경쟁률,충원인원,환산점수_50,환산점수_70,환산등급_50,환산등급_70
2027,가천대학교[본교],63,학생부종합(기회균형),수시,바이오나노학과,2,0,2,17.5,0,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,생명과학과,2,0,2,10,0,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,컴퓨터공학과,1,0,1,17,0,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,사회복지학과,2,0,2,27.5,1,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,AI인문대학,5,0,5,25,5,0,0,4.66,4.91
2027,가천대학교[본교],63,학생부종합(기회균형),수시,심리학과,2,0,2,21,0,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,관광경영학과,2,0,2,18.5,1,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,경영학과,4,0,4,31.5,5,0,0,3.6,3.86
2027,가천대학교[본교],63,학생부종합(기회균형),수시,건설환경공학과,2,0,2,12.5,2,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,건축학부,1,0,1,19,2,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,유아교육학과,2,0,2,15.5,4,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,미디어커뮤니케이션학과,1,0,1,52,0,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,도시계획?조경학부,2,0,2,10.5,2,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,인공지능학과,4,0,4,14.25,3,0,0,3.52,4.19
2027,가천대학교[본교],63,학생부종합(기회균형),수시,응용통계학과,2,0,2,11.5,0,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,반도체물리학과,2,0,2,8.5,1,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,금융?빅데이터학부,3,0,3,9.67,2,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,반도체대학,4,0,4,16.25,2,0,0,3.92,4.23
2027,가천대학교[본교],63,학생부종합(기회균형),수시,화공생명배터리공학부,3,0,3,10,1,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,의료산업경영학과,2,0,2,24.5,0,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,의예과,1,0,1,56,0,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,신소재공학과,2,0,2,8.5,0,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,패션산업학과,2,0,2,24.5,0,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,식품영양학과,2,0,2,10,1,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,식품생명공학과,2,0,2,13,1,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,의공학과,2,0,2,10,3,미제출 사유 : 모집인원 3명 이하,,,
2027,가천대학교[본교],63,학생부종합(기회균형),수시,간호학과,4,0,4,27.75,1,0,0,3.16,3.3
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,의료산업경영학과,6,0,6,15.83,1,0,0,3.85,3.87
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,법과대학,22,0,22,36.05,16,0,0,3.56,3.64
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,회계세무학과,10,0,10,15.6,5,0,0,3.52,3.53
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,경제학과,10,0,10,28.3,4,0,0,3.51,3.83
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,전기공학과,9,0,9,16.89,1,0,0,3.37,3.45
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,기계공학부,18,0,18,35.72,4,0,0,3.62,3.95
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,화학과,7,0,7,24.86,1,0,0,3.65,3.67
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,바이오나노학과,6,0,6,24,3,0,0,3.01,3.15
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,생명과학과,6,0,6,77,3,0,0,2.85,3.71
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,컴퓨터공학과,14,0,14,32.57,10,0,0,3.33,3.46
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,사회복지학과,7,0,7,43.14,11,0,0,4.06,4.14
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,AI인문대학,25,0,25,34.36,16,0,0,3.78,3.95
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,스마트팩토리학과,7,0,7,15.29,3,0,0,4.04,4.06
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,심리학과,7,0,7,49,11,0,0,3.18,3.28
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,관광경영학과,8,0,8,37.75,3,0,0,3.66,3.76
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,경영학과,24,0,24,41.04,9,0,0,3.6,3.9
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,건설환경공학과,6,0,6,24.67,3,0,0,3.63,3.78
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,건축학부,8,0,8,39.5,3,0,0,3.55,3.94
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,건축공학과,7,0,7,20.14,5,0,0,3.61,3.92
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,유아교육학과,8,0,8,33.63,4,0,0,3.51,3.79
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,미디어커뮤니케이션학과,6,0,6,114.67,5,0,0,3.54,3.86
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,도시계획?조경학부,7,0,7,30.86,2,0,0,4.03,4.15
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,인공지능학과,13,0,13,25.38,9,0,0,3.62,3.74
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,응용통계학과,7,0,7,14.71,10,0,0,3.51,3.55
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,반도체물리학과,13,0,13,13.69,11,0,0,4.31,4.34
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,시스템반도체학과,7,0,7,13.57,2,0,0,3.44,3.56
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,스마트보안학과,7,0,7,45.29,5,0,0,3.9,4.05
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,운동재활학과,7,0,7,65.14,4,0,0,3.71,3.92
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,금융?빅데이터학부,12,0,12,15.42,4,0,0,3.37,3.51
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,반도체대학,17,0,17,16.12,11,0,0,3.39,3.55
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,바이오로직스학과,15,0,15,11.8,7,0,0,3.19,3.33
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,스마트시티학과,10,0,10,27.6,1,0,0,4.17,4.23
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,클라우드공학과,7,0,7,14,2,0,0,3.38,3.42
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,화공생명배터리공학부,30,0,30,18.7,10,0,0,3.66,3.86
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,치위생학과,6,0,6,22.5,1,0,0,3.3,3.67
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,신소재공학과,6,0,6,20.67,2,0,0,3.18,3.54
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,패션산업학과,7,0,7,42.43,15,0,0,3.79,3.9
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,식품영양학과,6,0,6,36.5,4,0,0,3.62,3.86
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,식품생명공학과,6,0,6,36.33,3,0,0,3.24,3.56
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,응급구조학과,4,0,4,83,0,0,0,4.13,4.64
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,의공학과,6,0,6,19.33,1,0,0,3.51,3.61
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,간호학과,33,0,33,28.18,12,0,0,2.79,2.88
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,방사선학과,6,0,6,42,0,0,0,3.05,3.05
2027,가천대학교[본교],63,학생부종합(가천바람개비),수시,물리치료학과,6,0,6,62.67,2,0,0,3.31,3.48
2027,가톨릭관동대학교[본교],72,학생부종합(지역인재전형),수시,간호학과,7,0,7,7.7,1,826.67,816.67,3.26,3.37
2027,가톨릭관동대학교[본교],72,학생부종합(지역인재전형),수시,지리교육과,2,0,2,2.5,0,883.33,883.33,2.3,2.3
2027,가톨릭관동대학교[본교],72,학생부종합(지역인재전형),수시,임상병리학과,2,0,2,5,1,926.67,926.67,3.07,3.07
2027,가톨릭관동대학교[본교],72,학생부종합(지역인재전형),수시,역사교육과,2,0,2,2,1,900,900,3.53,3.53
2027,가톨릭관동대학교[본교],72,학생부종합(지역인재전형),수시,국어교육과,2,0,2,2,2,810,810,3.2,3.2
2027,가톨릭관동대학교[본교],72,학생부종합(지역인재전형),수시,사회복지학전공,3,0,3,1.7,2,683.33,683.33,6.19,6.19
2027,가톨릭관동대학교[본교],72,학생부종합(지역인재전형),수시,항공정비학전공,5,0,5,1.2,1,703.33,703.33,5.98,6.35
2027,가톨릭관동대학교[본교],72,학생부종합(지역인재전형),수시,컴퓨터교육과,2,0,2,2,2,676.67,676.67,4.5,4.5
2027,가톨릭관동대학교[본교],72,학생부종합(지역인재전형),수시,의학과,4,0,4,26,3,856.67,856.67,1.52,1.52
2027,가톨릭관동대학교[본교],72,학생부종합(외국인전형),수시,트리니티자유대학,30,0,30,,0,미제출 사유 : 입시 결과 미존재,,,
2027,가톨릭관동대학교[본교],72,학생부종합(외국인전형),정시(다),트리니티자유대학,0,0,0,,0,미제출 사유 : 종합전형평가,,,
2027,가톨릭관동대학교[본교],72,학생부종합(채용조건형계약학과전형),수시,스마트항만공학전공,20,0,20,1.2,0,미제출 사유 : 입시 결과 미존재,,,
2027,가톨릭관동대학교[본교],72,학생부종합(채용조건형계약학과전형),정시(나),스마트항만공학전공,0,0,0,,0,미제출 사유 : 정원외,,,
2027,가톨릭관동대학교[본교],72,학생부종합(가톨릭지도자추천전형),수시,지리교육과,2,0,2,1.5,1,820,820,5.45,5.45
2027,가톨릭관동대학교[본교],72,학생부종합(가톨릭지도자추천전형),수시,간호학과,5,0,5,10.2,2,873.33,870,3.26,3.38
2027,가톨릭관동대학교[본교],72,학생부종합(가톨릭지도자추천전형),수시,역사교육과,2,0,2,1.5,0,880,880,3.61,3.61
2027,가톨릭관동대학교[본교],72,학생부종합(가톨릭지도자추천전형),수시,트리니티자유대학,10,0,10,0.6,0,833.33,716.67,5,5.93
2027,가톨릭관동대학교[본교],72,학생부종합(가톨릭지도자추천전형),수시,체육교육과,2,0,2,4,0,910,910,2.55,2.55
2027,가톨릭관동대학교[본교],72,학생부종합(가톨릭지도자추천전형),수시,의학과,2,0,2,17.5,1,936.67,936.67,1.31,1.31
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),수시,중독재활상담학과,20,0,20,,0,미제출 사유 : 입시 결과 미존재,,,
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),수시,통합치유학과,20,0,20,,0,미제출 사유 : 입시 결과 미존재,,,
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),수시,산림치유학과,30,0,30,,0,미제출 사유 : 입시 결과 미존재,,,
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),수시,치매전문재활학과,20,0,20,,0,미제출 사유 : 입시 결과 미존재,,,
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),수시,언어재활학과,20,0,20,,0,미제출 사유 : 입시 결과 미존재,,,
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),수시,해양치유레저학과,20,0,20,,0,미제출 사유 : 입시 결과 미존재,,,
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),정시(나),언어재활학과,0,0,0,,0,미제출 사유 : 성인학습자,,,
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),정시(나),해양치유레저학과,0,0,0,,0,미제출 사유 : 성인학습자,,,
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),정시(나),중독재활상담학과,0,0,0,,0,미제출 사유 : 성인학습자,,,
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),정시(나),통합치유학과,0,0,0,,0,미제출 사유 : 성인학습자,,,
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),정시(나),치매전문재활학과,0,0,0,,0,미제출 사유 : 성인학습자,,,
2027,가톨릭관동대학교[본교],72,학생부종합(성인학습자전형),정시(나),산림치유학과,0,0,0,,0,미제출 사유 : 성인학습자,,,
2027,가톨릭관동대학교[본교],72,학생부종합(재직자전형),수시,트리니티자유대학,30,0,30,,0,미제출 사유 : 입시 결과 미존재,,,
2027,가톨릭관동대학교[본교],72,학생부종합(재직자전형),정시(다),트리니티자유대학,0,0,0,,0,미제출 사유 : 종합전형평가,,,
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,간호학과,12,0,12,11.2,5,863.33,846.67,3.11,3.16
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,임상병리학과,4,0,4,10.3,5,950,950,3.63,3.63
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,작업치료학과,5,0,5,2.8,5,850,850,4.14,5.15
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,지리교육과,3,0,3,4.7,2,903.33,896.67,2.55,3.06
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,역사교육과,3,0,3,10.3,2,953.33,936.67,3.03,3.42
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,국어교육과,3,0,3,3.7,2,903.33,856.67,3.37,3.7
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,사회복지학전공,5,0,5,3.2,11,710,710,5.36,5.36
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,경찰행정학전공,5,0,5,3.4,10,806.67,710,4.87,5
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,컴퓨터교육과,3,0,3,3.7,4,793.33,766.67,3.61,4.4
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,항공정비학전공,5,0,5,5.8,6,823.33,823.33,3.98,4.98
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,의학과,5,0,5,20.4,4,926.67,920,1.2,1.21
2027,가톨릭관동대학교[본교],72,학생부종합(일반전형),수시,치위생학과,5,0,5,6.2,5,903.33,903.33,4.32,4.67
